ProjectId,CityId,LocalityId,ProjectName,BuilderId,BuilderName 
425,217,2259,SJR Verity,59127,SJR and Bren Group 
426,323,8234,Nirvana Nest Whispering Woods,141,Nirvana Nest 
270282,142,9610,Universal Shree Shyam Regency,58212,Universal Devcon 
429,19,6250,K Raheja Magna,142,K Raheja Corp
430,34,687,Olympia Opaline,144,Olympia Builders 
431,323,8242,Nirvana Mandarins Court,141,Nirvana Nest 
55198,22,368,Agastya Guru Palatia,6774, 
433,323,8255,Nirvana Humming Woods,141,Nirvana Nest 
434,34,3607,Akshaya Adair,145,Akshaya Builders 
436,73,2500,Gillco Plots,121,Gillco Valley Builders 
438,17,1159,Ekta Elite,87,Ekta World 
439,324,15016,Nirvana Doves Valley View,141,Nirvana Nest 
440,34,581,Akshaya Metropolis,145,Akshaya Builders 
441,323,8255,Nirvana Blue Jay Apartvill,141,Nirvana Nest 
309441,177,11802,PJ Sunder Nagar Villas,79509,P J Constructions
443,218,3230,K Raheja Silver Arch,142,K Raheja Corp
444,34,3607,Akshaya Adora,145,Akshaya Builders 
445,323,8240,Nirvana Magpie Apartments,141,Nirvana Nest 
446,131,6657,DLF Bayview,9,DLF Builders 
447,219,894722,Lodha Casa Ultima,124,Lodha Group
449,15,1452,Kalpataru Riverside,148,Kalpataru Group
261054,269,5136,Green Avenues Gachibowli Jewel County,53252,Green Avenues Hyderabad
450,8,7487,BPTP Fortune Towers,20,BPTP Builders
451,7,7808,Jaypee Greens Klassic Heights,12,Jaypee Greens
311517,19,1211,Arihant Sneha Ashray,85739,Arihant Reality
302599,515,48641,Maha Laxmi Tower,6774, 
302595,96,40549,Shree Rangam Villa,79845,Shree Rangam Homes 
328135,34,579,Pavanputra Semi Independent Apartment,95969,Pavanputra Foundations 
302597,177,29493,JD Shree Karni Vihar,79841,JD Colonizers
5841,19,24275,Nirmiti Elite,12104,Nirmiti Developers 
15034,13,4893,Safal Twins,11654,Safal Group
302489,123,38775,Nandi Enclave,6774, 
302483,126,17968,ESS Stavya Layout,44965,ESS and ESS Infrastructure 
10210,22,2268,Mana Uber Verdant,884,Mana Projects Builders 
265743,19,1210,Blue Sushobha,40137,Blue Ventures
257017,33,462,India The Acqua Allodium,2130,India Builders 
265429,22,8352,Dara Silver Seasons,55005,Dara Infrastructures 
455,217,23605,JSR The Banyan,27043,JSR Enterprises Housing Projects 
457,142,9886,DLF Gardencity,9,DLF Builders 
10039,49,15356,Aleeza Park,22515,Avis Buildcon
11257,382,46056,Riddhi Ocian Tower,91923,Riddhi Ventures
261010,27,614,Puspanjali Apartments,6774, 
459,73,2502,Pearls Nirmal Chhaya Towers,17778,Pearls Infrastructure Projects 
237452,19,1283,Alliance Nisarg Phase 2,8958,Alliance Nisarg Properties 
27922,220,7413,CGHS DGS Apartments,44839,CGHS Group Delhi 
12222,8,2467,Vatika City,8,Vatika Group 
265367,17,4941,Options Augustin Enclave,40291,Options Developers 
28476,220,11002,Samrat Ashoka Enclave CGHS,44839,CGHS Group Delhi 
304655,517,48582,Swastik Residency,71525,Swastik Builders Shahdol 
304661,151,10106,Anand Sagar,67077,Sagar Construction Nasik 
315391,274,3246,Regency Anantam,291,Regency Group Builders 
307695,205,26687,Paramount Farms,83179,Paramount Infra
183247,218,32717,Madhuvihar CHS,6774, 
463,34,3660,Vasavi Magilam,153,Vasavi Builders
464,34,611,Vasavi Anicham,153,Vasavi Builders
465,19,826,Amit Astonia,76,Amit Enterprises Builders
29738,19,6259,Gurmukhs Sukhwani Pacific,12086,Gurmukhs Sukhwani Associates 
467,3,10226,DLF Queens Court,9,DLF Builders 
468,7,8094,Jaypee Greens Klassic Studio,12,Jaypee Greens
269381,19,1200,Laxmi Vishwa,57579,Lotus Group And Tulsi Buildtech
470,19,7590,Kalpataru Estate,148,Kalpataru Group
472,19,6218,Kalpataru Serenity,148,Kalpataru Group
319841,34,5942,Bestower Castle,90649,Bestower Construction
270865,17,17436,DGS Sheetal Airwings,5766,Dgs Group Builders 
65210,220,11002,Janaksar CGHS,6774, 
12794,220,11002,Engineers Apartment,6774, 
272179,274,44193,Innovative Jyoti Apartment,59383,Innovative Builders Mumbai 
306105,407,771725,R K Residency,82181,R K Construction Udupi 
24296,222,8158,Gayatri Aura,3772,Gayatri Developwell Builders 
286767,275,31685,Om Sai Heights,44691,Sai Shakti Construction
283923,274,1114,Poddar Samruddhi Evergreen,1674,Poddar Developers
29404,19,43762,Marvel Exotica,155,Marvel Group 
270419,275,5195,Mahalaxmi Apartment,16204,Mahalaxmi Enterprises
481,34,14432,BSCPL Bollineni Hillside,157,BSCPL Infrastructure 
201,34,5914,House of Hiranandani Upscale,2710,Hiranandani Builders 
485,217,12326,LGCL Ashlar,158,LGCL Group 
486,27,6852,PS Srijan Sonargaon,16398,PS Group and Srijan Realty 
487,26,528,Srijan Midlands,159,Srijan Builders
488,27,598,Srijan Jubilee Park,159,Srijan Builders
489,27,9956,Deeshari Estate,160,Deeshari Builders
490,269,3547,Aditya Empress Heights,7838,Aditya Construction Company Builders 
492,27,603,Srijan Heritage Srijan Park,159,Srijan Builders
493,323,8236,DecoLive Casa Bonito Villas,161,DecoLive Realty
308631,49,1294,Hiradhan Venus Apartment,83785,Hiradhan Corporation 
79776,19,1281,Balaji Kanchanpuram,23078,Balaji Hari Developers 
495,222,7868,AMR I Homes,75,Amr Infrastructures Builders 
496,19,1239,Magarpatta City Trillium,162,Magarpatta Builders
307719,26,41275,Dharitri Titanium,47892,Dharitri Infraventure
295633,143,11108,R Royal Red,13804,R Construction Company 
293749,162,9618,Shree Jagannath Villa,11666,Shree Jagannath Properties 
267767,217,14752,Ashrith Le Parc,18146,Ashrith Shelter
12066,8,2467,Orchid Petals,5200,Orchid Infrastructure Developers 
499,19,1239,Magarpatta City Sylvania,162,Magarpatta Builders
27616,8,6142,GPL Eden Heights,30717,GPL
293991,151,13502,Perfect Residency,72957,Perfect Developers Nasik 
501,28,40283,Tata Eden Court,36,Tata Housing 
502,14,456,Unitech The Gateway,3,Unitech Group
503,19,1281,Kolte Patil Umang Homes,93,Kolte Patil Developers 
505,16,4887,Unitech Ascot,3,Unitech Group
506,48,7635,Indiabulls Riverside,31,Indiabulls Builders
171987,283,22487,Jain Dream Valley,85,Jain Group Builders
27930,218,12384,Bhoomi Park,1462,Bhoomi Group Builders
27854,14,22194,Nirmal Citi Of Joy,177,Nirmal Builders
279021,200,9920,Utkarsh Suryodaya,61925,Utkarsh Jeevan Infrahomes
263757,29,8677,Duari Villa,6774, 
509,8,2465,Today Princeton Floors,164,Today Homes Builders 
510,10,7549,Puri VIP Floors,165,Puri Construction Private Limited
511,34,3607,Eta Rosedale,166,ETA Star Builders
512,34,3607,Le Chalet,46943,ETA Star Builders and Baashyaam Group
280115,218,4963,Poddar Sheel Enclaves,62731,Poddar Infracon
513,34,3607,Akshaya Adena,145,Akshaya Builders 
516,21,253,LGCL Touchwood,158,LGCL Group 
8889,9,805,Vihaan Shopping Plaza,11090,Vihaan Group 
26366,3,1,Yogmaya Apartment,6774, 
262002,34,633,Golden City Elegant,30527,Goldencity Layout Promoters
186615,15,22389,Giriraj Towers,22167,Giriraj Corporation
519,7,7502,Unitech The Willows,3,Unitech Group
520,28,1495,Rosedale Executive Apartment,46,Rosedale Developers
521,9,18190,Ajnara Pride,167,Ajnara Group 
325153,95,34369,Florence,55452,Samruddhi Group Surat
522,9,13488,Ajnara Grace,167,Ajnara Group 
2456,7,8468,Prateek Wisteria,1286,Prateek Group Builders 
2309,28,1495,PS IXL,218,PS Group 
12726,220,6152,Jai Maa Kalyani Apartment,6774, 
20198,15,21423,Victory Guru Purnima,9278,Victory Group
12172,220,7414,Ashoka Enclave CGHS,44839,CGHS Group Delhi 
528,36,6032,Prince Village,19695,Prince Foundations 
529,36,15442,Prince Residenzia,19695,Prince Foundations 
530,21,28521,Alpine Pyramid,170,Alpine Builders
531,7,7787,Jaypee Greens Aman 2,12,Jaypee Greens
278307,15,1452,Kroopa Naivedya,61397,Kroopa Properties
278309,19,47865,Enerrgia Skyi Wild Woods Phase 1,57475,Enerrgia Skyi Ventures 
532,22,19243,Alpine Eco,170,Alpine Builders
533,36,14204,Vijay Shanthi Infiniti,156,Vijay Shanthi Builders 
534,34,569,Mantri Synergy,17,Mantri Developers
535,217,2249,Esteem Enclave,172,Esteem Group Builders
85951,222,7868,Jaypee Greens Country Homes 1,12,Jaypee Greens
538,19,1218,Kumar 45 Nirvana Hills,94,Kumar Urban Development Ltd Builders 
539,217,11630,Suraj Ganga Socrates,30785,Suraj Group
540,217,23169,Ganga Vertica,174,Goel Ganga Builders
541,19,6270,GK Rose Valley,12398,GK Associates
542,21,6780,Vaishnavi Splendour,22807,Vaishnavi Group Bangalore
544,21,257,Vaishnavi Group Elements Villas,176,Vaishnavi Group Builders 
545,274,44543,Nirmal Lifestyle City,177,Nirmal Builders
312131,15,1444,Sai Royal Shiv Malhar Apartment,86141,Sai Royal Builders 
547,14,18666,Nirmal Zircon,177,Nirmal Builders
278809,421,44575,Integrate Mangalya,61741,Integrate Infra Spaces 
311393,48,7622,Atithi Satkar,45491,Atithi Developers
549,14,4881,Nirmal Galaxy,177,Nirmal Builders
550,126,11766,Vaishnavi Sarovar,22807,Vaishnavi Group Bangalore
551,19,1074,Om Vista Residency,179,Om Developers
302461,96,8997,Dhun Shilp Greens,79751,DHUN ENTERPRISE
270981,274,9532,Galaxy Complex,58641,Galaxy Group Kurla 
553,19,835,City Amanora Gateway Towers,12436,City Group 
308329,96,31133,Shreeji Vandan,36163,Shreeji Developers Vadodara
34678,7,4836,Dkrrish Green Beauty Farms,13984,Dkrrish Builders 
555,252,34057,Radiant Enclave,181,Radiant Group
556,22,17556,Sai Krupa Elite,60073,Sai Krupa Builders Bangalore 
557,217,2249,Radiant Rose,181,Radiant Group
558,217,5489,Radiant Lotus,181,Radiant Group
559,19,1283,Om Golden Palms,179,Om Developers
560,217,22337,Radiant Iris,181,Radiant Group
561,21,257,Radiant Jasmine Gardens,181,Radiant Group
562,33,27577,Prince Greenwoods,19695,Prince Foundations 
563,22,368,Radiant Katriel,181,Radiant Group
282751,421,12482,Chandra Darshan,64709,Chandra Darshan Developers 
564,21,7974,BCIL Zed Earth,183,BCIL 
565,21,5326,Sri Nipuna Heritage,184,Sri Nipuna Shell 
566,7,7799,Unitech Unihomes,3,Unitech Group
567,34,17764,Doshi Etopia 1,185,Doshi Housing Builders 
258177,269,11578,Times Avenue,52467,Times Square Constructions 
568,34,566,Vasavi Majestica,153,Vasavi Builders
569,34,17764,Doshi Etopia 2,185,Doshi Housing Builders 
570,34,569,Doshi Nakshatra I,185,Doshi Housing Builders 
571,34,15738,Doshi Nakshatra 2,185,Doshi Housing Builders 
572,34,3711,Doshi Trinity Park,185,Doshi Housing Builders 
573,10,2396,KLJ Platinum Floors,54,Klj Town Planners Builders 
269713,150,7235,Mahalaxmi Nagar 1,56491,Mahalaxmi Developers Nagpur
575,218,4968,Hiranandani Heritage,30465,Hiranandani Developers 
17276,15,17462,Naiknavare Park Dew,2958,Naiknavare Developers
577,34,3617,Indiabulls Central Park,31,Indiabulls Builders
328155,177,43372,Singhvi Sadhna Excellency,42771,Singhvi Associates 
578,96,7619,Indiabulls Central Park Vadodara,31,Indiabulls Builders
172785,28,1503,Jain Dream One,85,Jain Group Builders
580,14,456,Unitech Omkar The Residences Chembur,3732,Omkar Realtors 
581,27,8427,Eden Exotica,48,Eden Group 
582,218,1364,Lodha Aurum,124,Lodha Group
263603,34,3607,Shrinidhi,48232,Jansen Infrastructure
9911,96,9072,Arihant Broadway,83177,Arihant Corporation
268923,162,7728,Clover Villas,57251,Sanskriti Estates
584,222,2234,Today Kings Park,164,Today Homes Builders 
2429,8,2469,Spazedge,324,Spaze Group
330661,34,3701,MP Unika,85261,MP Developers
586,188,14982,Eta Star Sitara,166,ETA Star Builders
255891,33,3698,Magishaa Sarvapalaya Insigne,36203,Magishaa Construction
587,217,2334,Hiranandani Lakeside,2710,Hiranandani Builders 
589,8,2468,Roots Courtyard,100,Roots Developers 
590,27,604,Srijan Palazzo,159,Srijan Builders
260200,217,11302,Sree Nandi Samruddhi,30325,Sree Nandi Builders
218529,324,8257,L And L Florida Gardens,44113,L and L Builders 
594,10,7538,SRS Pearl Floors,191,SRS Group Builders 
26078,220,7413,CGHS Park Royal Residency,44839,CGHS Group Delhi 
59178,3,17,Jasola Vihar Janta Flats,6774, 
596,27,6852,Sherwood Estate,42869,Srijan Group and Heritage Realty and PS Group
597,22,11988,Nitesh Flushing Meadows,50,Nitesh Estates Builders
315585,162,31227,Sai Ashiyana,88119,Sai Darbar Infratech 
311433,274,5106,Desai Priyansha Plaza,85685,Desai Enterprises
9804,217,18530,Total The Magic Faraway Tree,6114,Total Environment Builders 
325745,94,800819,Shri Gokul Bungalows,6774, 
6982,19,15460,Tanish Orchid,4498,Tanish Associates Builders 
600,269,5136,DLF New City Heights,9,DLF Builders 
601,22,12338,Confident Atik Enclave,96,Confident Group
602,22,368,Vaswani Bella Vista,194,Vaswani Group Builders 
303345,149,27157,Atharva Desai Houses,64935,Atharva Developers Kolhapur
303347,128,17624,Reigate Greens,80315,Reigate Builders 
274075,27,598,Merlin The One,213,Merlin Group 
605,269,5161,Indiabulls Central Park Hyderabad,31,Indiabulls Builders
606,21,257,BCIL Collective,183,BCIL 
607,22,17316,Vaswani Pinnacle,194,Vaswani Group Builders 
608,19,25287,Kumar Primrose,77,Kumar Properties 
609,7,7799,Unitech Uniworld Gardens,3,Unitech Group
34878,49,6040,Dev Aurum,4444,Dev Group
611,22,11380,Vaswani Astoria,194,Vaswani Group Builders 
614,8,7809,Unitech Sunbreeze,3,Unitech Group
269121,9,8165,Ramprastha Vista,57,Ramprastha Builders
259977,62,17162,Venkata Sai Garden,39749,Venkata Sai Projects 
616,16,1325,Orbit Eternia,197,Orbit Corporation
617,16,1325,Orbit Terrace,197,Orbit Corporation
78117,1008530,7661,Bakeri Sarvesh,355,Bakeri Group 
305767,217,2146,Daiwik Spandana,43447,Daiwik Housing 
43776,218,1327,Lok Raunak,7358,Lok Housing Group
619,34,5938,Unitech Unihomes,3,Unitech Group
621,17,12466,Dheeraj Exotica,198,Dheeraj Realty Builders
622,416,48233,Tata New Haven,36,Tata Housing 
260806,62,28413,Sreemitras Sabarigiri,8544,Gajanan Builders And Developers
293661,207,14840,Baleni Westend Colony,72733,Stone Buildtech
129945,217,11652,Oceanus Breeze,6630,Oceanus Group Builders 
624,8,4849,Spire South,53104,Spire World and Tashee Group 
625,19,839,BU Bhandari Acolade,199,Bu Bhandari Landmarks Builders 
626,17,11852,Dheeraj Constellation,198,Dheeraj Realty Builders
46628,7,81,Bamaatech Sai Enclave,30879,Bamaatech Realtors 
630,172,7186,Unitech Unihomes Mohali,3,Unitech Group
631,217,2334,Hiranandani The Chalets,2710,Hiranandani Builders 
166743,217,14758,Mahaveer Meridian,7872,Mahaveer Group 
633,137,15078,Sobha Topaz,16,Sobha Developers 
311495,185,7370,Ela Apartment,29689,KK Builders Coimbatore 
311741,269,3503,Morton Villas,85887,My Square constructions
311497,34,34941,Ruby Uranus,4920,Ruby Builders
123387,16,4888,Hubtown Ackruti Aditya,2610,Hubtown Limited
121945,19,7589,Rohit Park,6774, 
4382,219,1123,Rustomjee Urbania,146,Rustomjee Builders 
635,8,7507,Raheja Shilas,5,Raheja Developers
173633,49,1294,Bakeri Satej,355,Bakeri Group 
167933,19,8899,Datta Krupa Apartment,6774, 
8719,27,604,Essquare Eadness Court,9690,Essquare Projects
315483,49,1575,Suvarna Villa,88059,Hekan Buildcon 
1335,19,1281,Ivy Botanica,16266,Kolte Patil and Pristine Properties
27156,220,7419,Madhur Jeevan Apartment,6774, 
3184,28,15072,Ideal Enclave,221,Ideal Group Builders 
301447,382,12506,Sahara Complex,6774, 
1284,19,24480,Kumar City,94,Kumar Urban Development Ltd Builders 
177613,220,7417,Durga Pooja CGHS,44839,CGHS Group Delhi 
639,8,6142,Unitech Vistas,3,Unitech Group
640,19,6207,Gini Bellissimo,202,Gini Constructions 
151957,15,7907,Soham Avenue,33521,Soham Construction 
146125,162,9112,Goodwill Residency,32581,Goodwill Developers Bhubaneswar
645,81,41227,DLF River Valley,9,DLF Builders 
646,16,1325,Orbit Grand,197,Orbit Corporation
649,217,2264,Sobha Sunbeam 1,16,Sobha Developers 
297943,274,6401,Om Kashinath Patkar Nagar,76529,Om Developers Mumbai 
650,217,12298,Mythreyi Aikya,203,Mythreyi Promoters 
652,8,7795,Emaar MGF Emerald Floors Premier,6,Emaar Mgf Developers 
307967,395,48696,Shree Radha Aangan,83357,Shree Radhe Group Jaipur 
653,21,11540,Sobha Basil,16,Sobha Developers 
654,19,842,Runwal Luxuria,204,Runwal Group Builders
655,5,8100,Uppal Metro Park,22,Uppal Builders 
657,252,2378,Century Indus,97,Century Real Estate Holdings 
27722,19,1281,Hill Shire,55065,Guardian Developers and Sanjay Ghodawat Group
305121,1008530,6051,Shakti Developers Anandbaug,42645,Shakti Developers Ahmedabad
61843,205,10822,River View Enclave,6774, 
261160,29,9764,Belle View Manor,6774, 
284897,151,13502,Nandan Srushti,6774, 
8158,218,1179,Rustomjee Meridian,146,Rustomjee Builders 
257245,135,15080,Bestow Eco Village,27939,Bestow Builders
257211,252,42147,Pinnacle Sundher Residency SVK,26837,Pinnacle Preemium Projects 
65880,220,6157,Crown Residency,6774, 
314863,269,1652,Sri Sadguna Sai Residency,87641,Sri Krishna Constructions Hyderabad
305055,218,4970,Reliable Confare Heights,29443,Reliable Constructions 
179373,220,7416,Progressive Apartment,6774, 
266236,26,44926,Legacy Kalpataru Heights,55540,Jayjayanti Constructions 
663,21,257,Shriram Suhaana,207,Shriram Properties 
311313,48680,48777,Baba Madhav Nagar,77331,Baba Madhavshah Land And Developers
327703,142,9730,Shree Vinayak Residency,6774, 
43518,13,8539,Haware Tilak Nagar,3038,Haware Builders
269507,95,9012,Ramani Bungalows,57657,Ramani Group 
666,8,6141,Raisina Residency,21463,Tata Housing and Raheja Developers 
154325,217,5399,Nandini Apartments,6774, 
10341,48801,48805,Akash Mayadevi Market,85693,Akash Developers Khargone
669,28,1495,SGIL Orchid,212,SGIL 
301599,421,12482,Sai Raj,59793,Shree Sai Developers Mumbai
301615,49,15954,Simandhar Eleven,79195,Simandhar Corporation
308261,19,6219,Soham Vasant Vihar,66713,Soham Associates 
24572,9,795,Oxirich Avenue,4910,Oxirich Construction Builders
325977,96,9074,Alif Bunglows and Heights,95762,Alif Enterprise
273251,9,8165,Oxirich Square One,4910,Oxirich Construction Builders
672,27,614,Merlin Jabakusum,213,Merlin Group 
316845,21,248,SS Springfields,88871,Shivashakthi Builders
673,27,4316,Merlin Cambridge,213,Merlin Group 
675,28,15072,Space Clubtown Paradise,215,Space Group Builders 
676,19,12742,PRA The Lake District,216,PRA Realty India 
308967,96,9074,Shubham Park,84015,Sarva Park Realty
677,126,6457,Brigade Sparkle,14,Brigade Group
261278,222,20791,United Friends Enclave,60087,United Group Greater Noida 
678,26,48017,Clubtown Heights,215,Space Group Builders 
64246,219,17512,Vihang Valley,23258,Vihang Group 
71795,274,3246,Anmol Shanti Niketan,21493,Anmol Associates 
42816,19,7584,Atul Paradiso,11764,Atul Enterprises 
682,27,1465,Merlin Sapphire,213,Merlin Group 
683,34,5725,Mahindra Aqualily,58615,Mahindra Lifespaces and Arch Capital Management
684,30,5288,Merlin Regency,213,Merlin Group 
252315,218,4977,Bali Sheetal Chhaya,8672,Bali Landmarks 
686,7,7779,Jaypee The Golden Gate,12,Jaypee Greens
688,218,5188,DB Ozone,127,Db Group Builders
689,219,47099,Puranik Villa,200,Puraniks Builders
690,34,659,Malles Anugraha,219,Malles Constructions 
691,324,16144,Umiya Seascapes,62,Umiya Builders 
12690,220,6155,New Ashiana Apartment,44839,CGHS Group Delhi 
12672,220,6155,CGHS Daffodils Apartments,44839,CGHS Group Delhi 
12652,220,7419,Fakhruddin Memorial CGHS,44839,CGHS Group Delhi 
170797,19,12484,Xrbia Hinjewadi Road,9326,Xrbia
31154,218,4960,Kanakia The Discovery,293,Kanakia Spaces Builders
304409,34,625,HM Taj Homes,24181,HM Homes 
694,275,1335,RNA Courtyard,220,RNA Corp.
695,218,4969,RNA Royale Park,220,RNA Corp.
697,8,6145,Unitech Nirvana Country 2,3,Unitech Group
698,27,47469,Merlin Trinoyoni,213,Merlin Group 
700,19,1281,BU Bhandari Chrrysalis,199,Bu Bhandari Landmarks Builders 
701,17,4944,RNA Auroville,220,RNA Corp.
702,7,7850,Amrapali Zodiac,69,Amrapali Group 
703,218,5035,Orbit Residency Park,197,Orbit Corporation
8563,95,9016,Milestone Eternis,73357,Eternis Corporation
705,217,46314,Shriram Surabhi,207,Shriram Properties 
708,28,1495,Ideal Villas,221,Ideal Group Builders 
709,17,11852,RNA Jolly Bhavan,220,RNA Corp.
711,218,12020,RNA Grande,220,RNA Corp.
712,19,7588,Celestial City,23212,Rama Group and Pharande Spaces 
254973,22,11828,Lorven Leo,51343,Lorven Realtors
713,14,22194,Nirmal US Open Apartments,177,Nirmal Builders
714,19,826,Amit Sapphire Park,76,Amit Enterprises Builders
264653,217,23862,Vikas Hills View Meadows,54571,Vikas Builders Bangalore 
715,36,3681,Malles AV Gardens,219,Malles Constructions 
274217,19,13954,Satyam Primerose,24031,Satyam Builder 
716,34,3739,Sare Crescent ParC Dewy Terraces,574,Sare Homes 
9992,22,11416,Vars Splendid,6232,Vars Builders
8262,268,6993,Saket Bhu Sattva,376,Saket Engineers Builders 
718,9,8164,Ebony Greens Phase 1,103,Sare Saamag Realty 
719,33,14360,Emaar Mgf The Avenues,6,Emaar Mgf Developers 
720,322,25247,Tata Prive,36,Tata Housing 
721,16,1389,One Mahalaxmi,127,Db Group Builders
723,17,17402,Dheeraj Zephyr,198,Dheeraj Realty Builders
724,21,257,HM North City,7776,HM Group Builders
725,16,1337,DB Rustomjee Crown,127,Db Group Builders
726,34,5728,Arihant Frangipani,754,Arihant Foundations & Housing
324827,91,30611,Siddhi Vinayak Residency,77105,Siddhi Vinayak Developers Ahmedabad
727,274,7917,Godrej Riverside CHS,214,Godrej Properties
270979,150,7235,Dhanlaxmi Layout 1,58689,Dhanlaxmi Builders Nagpur
731,218,44803,Wadhwa Anmol Pride,1316,The Wadhwa Group 
732,22,7963,ND Passion,227,ND Developers
733,21,46348,Plama Heights,228,Plama Developers 
305198,507,48779,Maa Vaishno Dham Colony,81578,Maa Vaishno Dham 
120417,495,24981,Malabar Hills,17818,Malabar Developers 
33630,19,15618,Mont Vert Belbrook,1802,Mont Vert Builders 
737,19,6250,Marvel Isola,50345,Marvel Realtors and Ganga Properties 
738,8,6138,Raheja Sampada,5,Raheja Developers
742,36,6032,ETA GlobeVill,166,ETA Star Builders
22700,274,1069,Ahuja Prasadam,242,Ahuja Constructions
744,22,5355,Bhuvana Greens,59103,Prisha Properties And Golden Gate Properties 
745,34,15056,Vijay Shanthi Park Avenue,156,Vijay Shanthi Builders 
10752,7,9158,Civitech Stadia,708,Civitech Developers
748,21,35143,Abodh Valmark,234,Valmark Group Builders 
749,219,18652,Gala Pride Presidency Luxuria,49395,Gala Group Mumbai
8902,15,7907,Lifespace Legacy,5628,Lifespace Properties Builders
41588,275,1335,Rashmi Prime Corner,15982,Rashmi Housing 
751,34,5920,Unitech Aspen Green,3,Unitech Group
752,19,8075,Pharande Woodsville,236,Pharande Spaces Builders 
754,7,7844,Jaypee Greens Kensington Park Apartments,12,Jaypee Greens
307705,125,9220,Panchavati Villas,6774, 
25342,9,13436,Saviour Greenisle,8566,Saviour Builders 
758,218,3230,Acruti Shikhar,2610,Hubtown Limited
759,8,7490,Vatika Aster Acacia Laurus Floors,8,Vatika Group 
761,29,9764,KWIC Kolkata West Heights,209,KWIC 
762,217,14758,HM Sepia,7776,HM Group Builders
765,16,4926,Unitech Omkar The Residences Parel,3732,Omkar Realtors 
766,217,10844,K Raheja Vivarea,142,K Raheja Corp
767,219,11958,Sheth Vasant Athena,238,Sheth Group Mumbai 
768,22,22411,Prestige White Meadows,13,Prestige Group 
42486,17,18664,Rizvi Breezy Heights,9104,Rizvi Builders 
11129,27,1490,Kolkata Port Trust Plot No A10,6774, 
193413,15,7907,Dream Sai Elegance,4990,Dream Developers 
20938,34,3711,Sai Nivas,6774, 
12282,8,1055,Silverglades The Ivy,3730,Silverglades 
223783,15,11950,Aavishkaar Corner,58523,Aavishkaar Group and Breathing Walls Construction
128727,177,47837,Mahimas Elite,1410,Mahima Group Builders
46282,34,554,Kgeyes Besant Nagar,1930,Kgeyes Builders
771,21,7973,Vaishnavi Nakshatra,22807,Vaishnavi Group Bangalore
137867,7,125,Rail Vihar,30839,NDA
35142,7,7876,JM Orchid,5276,JM Housing Builders
773,7,7844,Jaypee Greens Kensington Heights,12,Jaypee Greens
774,219,6161,Raunak Paradise,240,Raunak Group Builders
775,17,5116,Dheeraj Insignia,198,Dheeraj Realty Builders
300819,96,33261,Rushabh Attic,78585,Rushabh Group Vadodara 
322507,19,1283,SRK Rajgad,92077,SRK Prime
15018,21,253,Mantri Manyata Lithos,17,Mantri Developers
208059,3,1,DDA Ganga Apartments,7250,DDA
778,34,569,Unitech Palm Villas,3,Unitech Group
779,34,674,Vasavi Cerunti,153,Vasavi Builders
780,21,6785,Kumar Princetown,77,Kumar Properties 
783,218,4961,Ahuja Clubbelife,242,Ahuja Constructions
784,218,27109,Ahuja Oceanic,242,Ahuja Constructions
786,35,41261,Arihant Panache,6774, 
787,19,9334,Tata Inora Park,36,Tata Housing 
305117,86,766814,Entire Tanishq Residency,81509,Entire Construction
305071,46,16040,Ganesh Kesar Aangan,77029,Ganesh Group Ahmedabad 
304711,48,17142,Shree Suhas Auram,81231,Shree Varahi Developers
276073,268,2581,Prajay Water Front Phase 2,2034,Prajay Builders
790,34,556,MARG Utsav,243,Marg Properties Builders 
791,34,3739,MARG Pushpadruma,243,Marg Properties Builders 
792,34,556,Marg Navratna,243,Marg Properties Builders 
793,60,750069,MARG Vishwashakthi,243,Marg Properties Builders 
794,34,569,MARG Tapovan,243,Marg Properties Builders 
795,460,15142,MARG Ramlakshmi Enclave,243,Marg Properties Builders 
256977,140,9478,Amaltas Pine Wood,33449,Amaltas India
796,8,7497,Millennium Spire Central,74,Millennium Spire Builders
302759,19,1234,Shubh Nilaya,79971,Shubh Realtors Pune
9411,378,764839,NLPL First Avenue,79857,NLPL Group 
302609,1008530,6050,Shreeji 78,77227,Shreeji Buildcon Ahmedabad 
302611,21,5315,The Serenity,11870,The Address Makers 
302613,47318,9748,Shree Greenleaf,79859,Shree Banke Bihari Builders
303725,95,30981,Shreenath Gardenia,80567,Shreenath Developers Surat 
172905,177,5682,SDC The Destination,23609,Sand Dune Construction 
304419,324,16144,Zuari Rain Forest,81047,Zuari Global 
161931,274,21843,Satyam Paradise,36547,Shree Satyam Developers
12774,220,7413,Udyog Vihar CGHS,44839,CGHS Group Delhi 
800,8,7488,BPTP Mansions Park Prime,20,BPTP Builders
801,7,8232,Amrapali Smart City,69,Amrapali Group 
803,34,566,Isha Yara,244,Isha Homes India 
330773,269,7433,Sridha Electronic County,96496,Sridha Developers
11631,95,9116,Aakash Business Centre,6774, 
7594,162,8806,Tata Ariana,36,Tata Housing 
266401,16,22051,Sahana Ramtekdi,24949,Sahana Group of Companies
807,126,7479,Unitech Palace Court,3,Unitech Group
808,17,4943,RNA Address,220,RNA Corp.
809,15,22619,Wadhwa Palm Beach Residency,1316,The Wadhwa Group 
810,222,14514,Jaypee Greens Spa Court,12,Jaypee Greens
11899,126,7469,Pattabi Complex,96552,Pattabi Enterprises
286381,8,7488,AIPL Joy Street,21719,AIPL 
814,19,827,Pride Aloma County,217,Pride Housing Builders 
